dteday,season,yr,weekday,hr,rider_type,riders,COGS,price,Revenue,Profit
01/02/2021,1,0,2,0,casual,2,1.24,3.99,7.98,6.74
01/02/2021,1,0,2,0,registered,6,1.24,3.99,23.94,22.7
01/02/2021,1,0,2,1,casual,0,1.24,3.99,0,-1.24
01/02/2021,1,0,2,1,registered,3,1.24,3.99,11.97,10.73
01/02/2021,1,0,2,2,casual,0,1.24,3.99,0,-1.24
01/02/2021,1,0,2,2,registered,2,1.24,3.99,7.98,6.74
01/02/2021,1,0,2,3,casual,0,1.24,3.99,0,-1.24
01/02/2021,1,0,2,3,registered,2,1.24,3.99,7.98,6.74
01/02/2021,1,0,2,5,casual,0,1.24,3.99,0,-1.24
01/02/2021,1,0,2,5,registered,3,1.24,3.99,11.97,10.73
01/02/2021,1,0,2,6,casual,0,1.24,3.99,0,-1.24
01/02/2021,1,0,2,6,registered,22,1.24,3.99,87.78,86.54
01/02/2021,1,0,2,7,casual,0,1.24,3.99,0,-1.24
01/02/2021,1,0,2,7,registered,52,1.24,3.99,207.48,206.24
01/02/2021,1,0,2,8,casual,3,1.24,3.99,11.97,10.73
01/02/2021,1,0,2,8,registered,132,1.24,3.99,526.68,525.44
01/02/2021,1,0,2,9,casual,2,1.24,3.99,7.98,6.74
01/02/2021,1,0,2,9,registered,114,1.24,3.99,454.86,453.62
01/02/2021,1,0,2,10,casual,0,1.24,3.99,0,-1.24
01/02/2021,1,0,2,10,registered,47,1.24,3.99,187.53,186.29
01/02/2021,1,0,2,11,casual,2,1.24,3.99,7.98,6.74
01/02/2021,1,0,2,11,registered,49,1.24,3.99,195.51,194.27
01/02/2021,1,0,2,12,casual,2,1.24,3.99,7.98,6.74
01/02/2021,1,0,2,12,registered,53,1.24,3.99,211.47,210.23
01/02/2021,1,0,2,13,casual,3,1.24,3.99,11.97,10.73
01/02/2021,1,0,2,13,registered,49,1.24,3.99,195.51,194.27
01/02/2021,1,0,2,14,casual,5,1.24,3.99,19.95,18.71
01/02/2021,1,0,2,14,registered,49,1.24,3.99,195.51,194.27
01/02/2021,1,0,2,15,casual,7,1.24,3.99,27.93,26.69
01/02/2021,1,0,2,15,registered,45,1.24,3.99,179.55,178.31
01/02/2021,1,0,2,16,casual,3,1.24,3.99,11.97,10.73
01/02/2021,1,0,2,16,registered,61,1.24,3.99,243.39,242.15
01/02/2021,1,0,2,17,casual,4,1.24,3.99,15.96,14.72
01/02/2021,1,0,2,17,registered,172,1.24,3.99,686.28,685.04
01/02/2021,1,0,2,18,casual,3,1.24,3.99,11.97,10.73
01/02/2021,1,0,2,18,registered,165,1.24,3.99,658.35,657.11
01/02/2021,1,0,2,19,casual,3,1.24,3.99,11.97,10.73
01/02/2021,1,0,2,19,registered,105,1.24,3.99,418.95,417.71
01/02/2021,1,0,2,20,casual,5,1.24,3.99,19.95,18.71
01/02/2021,1,0,2,20,registered,69,1.24,3.99,275.31,274.07
01/02/2021,1,0,2,21,casual,0,1.24,3.99,0,-1.24
01/02/2021,1,0,2,21,registered,64,1.24,3.99,255.36,254.12
01/02/2021,1,0,2,22,casual,2,1.24,3.99,7.98,6.74
01/02/2021,1,0,2,22,registered,34,1.24,3.99,135.66,134.42
01/02/2021,1,0,2,23,casual,1,1.24,3.99,3.99,2.75
01/02/2021,1,0,2,23,registered,15,1.24,3.99,59.85,58.61
01/02/2022,1,1,3,0,casual,0,1.56,4.99,0,-1.56
01/02/2022,1,1,3,0,registered,31,1.56,4.99,154.69,153.13
01/02/2022,1,1,3,1,casual,0,1.56,4.99,0,-1.56
01/02/2022,1,1,3,1,registered,4,1.56,4.99,19.96,18.4
01/02/2022,1,1,3,2,casual,1,1.56,4.99,4.99,3.43
01/02/2022,1,1,3,2,registered,6,1.56,4.99,29.94,28.38
01/02/2022,1,1,3,3,casual,0,1.56,4.99,0,-1.56
01/02/2022,1,1,3,3,registered,3,1.56,4.99,14.97,13.41
01/02/2022,1,1,3,4,casual,0,1.56,4.99,0,-1.56
01/02/2022,1,1,3,4,registered,1,1.56,4.99,4.99,3.43
01/02/2022,1,1,3,5,casual,0,1.56,4.99,0,-1.56
01/02/2022,1,1,3,5,registered,18,1.56,4.99,89.82,88.26
01/02/2022,1,1,3,6,casual,0,1.56,4.99,0,-1.56
01/02/2022,1,1,3,6,registered,67,1.56,4.99,334.33,332.77
01/02/2022,1,1,3,7,casual,7,1.56,4.99,34.93,33.37
01/02/2022,1,1,3,7,registered,201,1.56,4.99,1002.99,1001.43
01/02/2022,1,1,3,8,casual,15,1.56,4.99,74.85,73.29
01/02/2022,1,1,3,8,registered,505,1.56,4.99,2519.95,2518.39
01/02/2022,1,1,3,9,casual,9,1.56,4.99,44.91,43.35
01/02/2022,1,1,3,9,registered,267,1.56,4.99,1332.33,1330.77
01/02/2022,1,1,3,10,casual,9,1.56,4.99,44.91,43.35
01/02/2022,1,1,3,10,registered,124,1.56,4.99,618.76,617.2
01/02/2022,1,1,3,11,casual,27,1.56,4.99,134.73,133.17
01/02/2022,1,1,3,11,registered,116,1.56,4.99,578.84,577.28
01/02/2022,1,1,3,12,casual,26,1.56,4.99,129.74,128.18
01/02/2022,1,1,3,12,registered,153,1.56,4.99,763.47,761.91
01/02/2022,1,1,3,13,casual,12,1.56,4.99,59.88,58.32
01/02/2022,1,1,3,13,registered,174,1.56,4.99,868.26,866.7
01/02/2022,1,1,3,14,casual,33,1.56,4.99,164.67,163.11
01/02/2022,1,1,3,14,registered,159,1.56,4.99,793.41,791.85
01/02/2022,1,1,3,15,casual,25,1.56,4.99,124.75,123.19
01/02/2022,1,1,3,15,registered,169,1.56,4.99,843.31,841.75
01/02/2022,1,1,3,16,casual,22,1.56,4.99,109.78,108.22
01/02/2022,1,1,3,16,registered,261,1.56,4.99,1302.39,1300.83
01/02/2022,1,1,3,17,casual,31,1.56,4.99,154.69,153.13
01/02/2022,1,1,3,17,registered,508,1.56,4.99,2534.92,2533.36
01/02/2022,1,1,3,18,casual,12,1.56,4.99,59.88,58.32
01/02/2022,1,1,3,18,registered,514,1.56,4.99,2564.86,2563.3
01/02/2022,1,1,3,19,casual,20,1.56,4.99,99.8,98.24
01/02/2022,1,1,3,19,registered,315,1.56,4.99,1571.85,1570.29
01/02/2022,1,1,3,20,casual,10,1.56,4.99,49.9,48.34
01/02/2022,1,1,3,20,registered,254,1.56,4.99,1267.46,1265.9
01/02/2022,1,1,3,21,casual,16,1.56,4.99,79.84,78.28
01/02/2022,1,1,3,21,registered,217,1.56,4.99,1082.83,1081.27
01/02/2022,1,1,3,22,casual,7,1.56,4.99,34.93,33.37
01/02/2022,1,1,3,22,registered,133,1.56,4.99,663.67,662.11
01/02/2022,1,1,3,23,casual,22,1.56,4.99,109.78,108.22
01/02/2022,1,1,3,23,registered,75,1.56,4.99,374.25,372.69
01/03/2021,1,0,2,0,casual,0,1.24,3.99,0,-1.24
01/03/2021,1,0,2,0,registered,7,1.24,3.99,27.93,26.69
01/03/2021,1,0,2,1,casual,0,1.24,3.99,0,-1.24
01/03/2021,1,0,2,1,registered,3,1.24,3.99,11.97,10.73
01/03/2021,1,0,2,2,casual,0,1.24,3.99,0,-1.24
01/03/2021,1,0,2,2,registered,4,1.24,3.99,15.96,14.72
01/03/2021,1,0,2,3,casual,0,1.24,3.99,0,-1.24
01/03/2021,1,0,2,3,registered,2,1.24,3.99,7.98,6.74
01/03/2021,1,0,2,4,casual,0,1.24,3.99,0,-1.24
01/03/2021,1,0,2,4,registered,1,1.24,3.99,3.99,2.75
01/03/2021,1,0,2,5,casual,1,1.24,3.99,3.99,2.75
01/03/2021,1,0,2,5,registered,1,1.24,3.99,3.99,2.75
01/03/2021,1,0,2,6,casual,0,1.24,3.99,0,-1.24
01/03/2021,1,0,2,6,registered,46,1.24,3.99,183.54,182.3
01/03/2021,1,0,2,7,casual,2,1.24,3.99,7.98,6.74
01/03/2021,1,0,2,7,registered,105,1.24,3.99,418.95,417.71
01/03/2021,1,0,2,8,casual,10,1.24,3.99,39.9,38.66
01/03/2021,1,0,2,8,registered,204,1.24,3.99,813.96,812.72
01/03/2021,1,0,2,9,casual,8,1.24,3.99,31.92,30.68
01/03/2021,1,0,2,9,registered,116,1.24,3.99,462.84,461.6
01/03/2021,1,0,2,10,casual,13,1.24,3.99,51.87,50.63
01/03/2021,1,0,2,10,registered,55,1.24,3.99,219.45,218.21
01/03/2021,1,0,2,11,casual,8,1.24,3.99,31.92,30.68
01/03/2021,1,0,2,11,registered,48,1.24,3.99,191.52,190.28
01/03/2021,1,0,2,12,casual,6,1.24,3.99,23.94,22.7
01/03/2021,1,0,2,12,registered,80,1.24,3.99,319.2,317.96
01/03/2021,1,0,2,13,casual,13,1.24,3.99,51.87,50.63
01/03/2021,1,0,2,13,registered,65,1.24,3.99,259.35,258.11
01/03/2021,1,0,2,14,casual,18,1.24,3.99,71.82,70.58
01/03/2021,1,0,2,14,registered,61,1.24,3.99,243.39,242.15
01/03/2021,1,0,2,15,casual,7,1.24,3.99,27.93,26.69
01/03/2021,1,0,2,15,registered,57,1.24,3.99,227.43,226.19
01/03/2021,1,0,2,16,casual,10,1.24,3.99,39.9,38.66
01/03/2021,1,0,2,16,registered,92,1.24,3.99,367.08,365.84
01/03/2021,1,0,2,17,casual,12,1.24,3.99,47.88,46.64
01/03/2021,1,0,2,17,registered,230,1.24,3.99,917.7,916.46
01/03/2021,1,0,2,18,casual,10,1.24,3.99,39.9,38.66
01/03/2021,1,0,2,18,registered,214,1.24,3.99,853.86,852.62
01/03/2021,1,0,2,19,casual,4,1.24,3.99,15.96,14.72
01/03/2021,1,0,2,19,registered,115,1.24,3.99,458.85,457.61
01/03/2021,1,0,2,20,casual,2,1.24,3.99,7.98,6.74
01/03/2021,1,0,2,20,registered,86,1.24,3.99,343.14,341.9
01/03/2021,1,0,2,21,casual,8,1.24,3.99,31.92,30.68
01/03/2021,1,0,2,21,registered,55,1.24,3.99,219.45,218.21
01/03/2021,1,0,2,22,casual,3,1.24,3.99,11.97,10.73
01/03/2021,1,0,2,22,registered,44,1.24,3.99,175.56,174.32
01/03/2021,1,0,2,23,casual,2,1.24,3.99,7.98,6.74
01/03/2021,1,0,2,23,registered,23,1.24,3.99,91.77,90.53
01/03/2022,1,1,4,0,casual,1,1.56,4.99,4.99,3.43
01/03/2022,1,1,4,0,registered,10,1.56,4.99,49.9,48.34
01/03/2022,1,1,4,1,casual,0,1.56,4.99,0,-1.56
01/03/2022,1,1,4,1,registered,12,1.56,4.99,59.88,58.32
01/03/2022,1,1,4,2,casual,0,1.56,4.99,0,-1.56
01/03/2022,1,1,4,2,registered,6,1.56,4.99,29.94,28.38
01/03/2022,1,1,4,3,casual,0,1.56,4.99,0,-1.56
01/03/2022,1,1,4,3,registered,3,1.56,4.99,14.97,13.41
01/03/2022,1,1,4,4,casual,0,1.56,4.99,0,-1.56
01/03/2022,1,1,4,4,registered,5,1.56,4.99,24.95,23.39
01/03/2022,1,1,4,5,casual,0,1.56,4.99,0,-1.56
01/03/2022,1,1,4,5,registered,18,1.56,4.99,89.82,88.26
01/03/2022,1,1,4,6,casual,2,1.56,4.99,9.98,8.42
01/03/2022,1,1,4,6,registered,107,1.56,4.99,533.93,532.37
01/03/2022,1,1,4,7,casual,8,1.56,4.99,39.92,38.36
01/03/2022,1,1,4,7,registered,296,1.56,4.99,1477.04,1475.48
01/03/2022,1,1,4,8,casual,15,1.56,4.99,74.85,73.29
01/03/2022,1,1,4,8,registered,579,1.56,4.99,2889.21,2887.65
01/03/2022,1,1,4,9,casual,5,1.56,4.99,24.95,23.39
01/03/2022,1,1,4,9,registered,281,1.56,4.99,1402.19,1400.63
01/03/2022,1,1,4,10,casual,11,1.56,4.99,54.89,53.33
01/03/2022,1,1,4,10,registered,122,1.56,4.99,608.78,607.22
01/03/2022,1,1,4,11,casual,19,1.56,4.99,94.81,93.25
01/03/2022,1,1,4,11,registered,149,1.56,4.99,743.51,741.95
01/03/2022,1,1,4,12,casual,16,1.56,4.99,79.84,78.28
01/03/2022,1,1,4,12,registered,204,1.56,4.99,1017.96,1016.4
01/03/2022,1,1,4,13,casual,24,1.56,4.99,119.76,118.2
01/03/2022,1,1,4,13,registered,187,1.56,4.99,933.13,931.57
01/03/2022,1,1,4,14,casual,37,1.56,4.99,184.63,183.07
01/03/2022,1,1,4,14,registered,174,1.56,4.99,868.26,866.7
01/03/2022,1,1,4,15,casual,31,1.56,4.99,154.69,153.13
01/03/2022,1,1,4,15,registered,192,1.56,4.99,958.08,956.52
01/03/2022,1,1,4,16,casual,38,1.56,4.99,189.62,188.06
01/03/2022,1,1,4,16,registered,323,1.56,4.99,1611.77,1610.21
01/03/2022,1,1,4,17,casual,49,1.56,4.99,244.51,242.95
01/03/2022,1,1,4,17,registered,551,1.56,4.99,2749.49,2747.93
01/03/2022,1,1,4,18,casual,27,1.56,4.99,134.73,133.17
01/03/2022,1,1,4,18,registered,498,1.56,4.99,2485.02,2483.46
01/03/2022,1,1,4,19,casual,11,1.56,4.99,54.89,53.33
01/03/2022,1,1,4,19,registered,317,1.56,4.99,1581.83,1580.27
01/03/2022,1,1,4,20,casual,12,1.56,4.99,59.88,58.32
01/03/2022,1,1,4,20,registered,242,1.56,4.99,1207.58,1206.02
01/03/2022,1,1,4,21,casual,7,1.56,4.99,34.93,33.37
01/03/2022,1,1,4,21,registered,190,1.56,4.99,948.1,946.54
01/03/2022,1,1,4,22,casual,3,1.56,4.99,14.97,13.41
01/03/2022,1,1,4,22,registered,123,1.56,4.99,613.77,612.21
01/03/2022,1,1,4,23,casual,9,1.56,4.99,44.91,43.35
01/03/2022,1,1,4,23,registered,76,1.56,4.99,379.24,377.68
01/04/2021,2,0,5,0,casual,0,1.24,3.99,0,-1.24
01/04/2021,2,0,5,0,registered,6,1.24,3.99,23.94,22.7
01/04/2021,2,0,5,1,casual,0,1.24,3.99,0,-1.24
01/04/2021,2,0,5,1,registered,4,1.24,3.99,15.96,14.72
01/04/2021,2,0,5,2,casual,0,1.24,3.99,0,-1.24
01/04/2021,2,0,5,2,registered,7,1.24,3.99,27.93,26.69
01/04/2021,2,0,5,3,casual,0,1.24,3.99,0,-1.24
01/04/2021,2,0,5,3,registered,4,1.24,3.99,15.96,14.72
01/04/2021,2,0,5,4,casual,0,1.24,3.99,0,-1.24
01/04/2021,2,0,5,4,registered,3,1.24,3.99,11.97,10.73
01/04/2021,2,0,5,5,casual,1,1.24,3.99,3.99,2.75
01/04/2021,2,0,5,5,registered,11,1.24,3.99,43.89,42.65
01/04/2021,2,0,5,6,casual,2,1.24,3.99,7.98,6.74
01/04/2021,2,0,5,6,registered,26,1.24,3.99,103.74,102.5
01/04/2021,2,0,5,7,casual,4,1.24,3.99,15.96,14.72
01/04/2021,2,0,5,7,registered,91,1.24,3.99,363.09,361.85
01/04/2021,2,0,5,8,casual,8,1.24,3.99,31.92,30.68
01/04/2021,2,0,5,8,registered,198,1.24,3.99,790.02,788.78
01/04/2021,2,0,5,9,casual,11,1.24,3.99,43.89,42.65
01/04/2021,2,0,5,9,registered,162,1.24,3.99,646.38,645.14
01/04/2021,2,0,5,10,casual,12,1.24,3.99,47.88,46.64
01/04/2021,2,0,5,10,registered,63,1.24,3.99,251.37,250.13
01/04/2021,2,0,5,11,casual,17,1.24,3.99,67.83,66.59
01/04/2021,2,0,5,11,registered,72,1.24,3.99,287.28,286.04
01/04/2021,2,0,5,12,casual,15,1.24,3.99,59.85,58.61
01/04/2021,2,0,5,12,registered,80,1.24,3.99,319.2,317.96
01/04/2021,2,0,5,13,casual,18,1.24,3.99,71.82,70.58
01/04/2021,2,0,5,13,registered,92,1.24,3.99,367.08,365.84
01/04/2021,2,0,5,14,casual,26,1.24,3.99,103.74,102.5
01/04/2021,2,0,5,14,registered,61,1.24,3.99,243.39,242.15
01/04/2021,2,0,5,15,casual,30,1.24,3.99,119.7,118.46
01/04/2021,2,0,5,15,registered,81,1.24,3.99,323.19,321.95
01/04/2021,2,0,5,16,casual,42,1.24,3.99,167.58,166.34
01/04/2021,2,0,5,16,registered,125,1.24,3.99,498.75,497.51
01/04/2021,2,0,5,17,casual,36,1.24,3.99,143.64,142.4
01/04/2021,2,0,5,17,registered,245,1.24,3.99,977.55,976.31
01/04/2021,2,0,5,18,casual,36,1.24,3.99,143.64,142.4
01/04/2021,2,0,5,18,registered,205,1.24,3.99,817.95,816.71
01/04/2021,2,0,5,19,casual,16,1.24,3.99,63.84,62.6
01/04/2021,2,0,5,19,registered,120,1.24,3.99,478.8,477.56
01/04/2021,2,0,5,20,casual,2,1.24,3.99,7.98,6.74
01/04/2021,2,0,5,20,registered,75,1.24,3.99,299.25,298.01
01/04/2021,2,0,5,21,casual,9,1.24,3.99,35.91,34.67
01/04/2021,2,0,5,21,registered,84,1.24,3.99,335.16,333.92
01/04/2021,2,0,5,22,casual,10,1.24,3.99,39.9,38.66
01/04/2021,2,0,5,22,registered,64,1.24,3.99,255.36,254.12
01/04/2021,2,0,5,23,casual,12,1.24,3.99,47.88,46.64
01/04/2021,2,0,5,23,registered,41,1.24,3.99,163.59,162.35
01/04/2022,2,1,0,0,casual,8,1.56,4.99,39.92,38.36
01/04/2022,2,1,0,0,registered,59,1.56,4.99,294.41,292.85
01/04/2022,2,1,0,1,casual,13,1.56,4.99,64.87,63.31
01/04/2022,2,1,0,1,registered,49,1.56,4.99,244.51,242.95
01/04/2022,2,1,0,2,casual,20,1.56,4.99,99.8,98.24
01/04/2022,2,1,0,2,registered,61,1.56,4.99,304.39,302.83
01/04/2022,2,1,0,3,casual,4,1.56,4.99,19.96,18.4
01/04/2022,2,1,0,3,registered,21,1.56,4.99,104.79,103.23
01/04/2022,2,1,0,4,casual,3,1.56,4.99,14.97,13.41
01/04/2022,2,1,0,4,registered,9,1.56,4.99,44.91,43.35
01/04/2022,2,1,0,5,casual,8,1.56,4.99,39.92,38.36
01/04/2022,2,1,0,5,registered,10,1.56,4.99,49.9,48.34
01/04/2022,2,1,0,6,casual,9,1.56,4.99,44.91,43.35
01/04/2022,2,1,0,6,registered,88,1.56,4.99,439.12,437.56
01/04/2022,2,1,0,7,casual,29,1.56,4.99,144.71,143.15
01/04/2022,2,1,0,7,registered,55,1.56,4.99,274.45,272.89
01/04/2022,2,1,0,8,casual,37,1.56,4.99,184.63,183.07
01/04/2022,2,1,0,8,registered,88,1.56,4.99,439.12,437.56
01/04/2022,2,1,0,9,casual,102,1.56,4.99,508.98,507.42
01/04/2022,2,1,0,9,registered,173,1.56,4.99,863.27,861.71
01/04/2022,2,1,0,10,casual,132,1.56,4.99,658.68,657.12
01/04/2022,2,1,0,10,registered,228,1.56,4.99,1137.72,1136.16
01/04/2022,2,1,0,11,casual,180,1.56,4.99,898.2,896.64
01/04/2022,2,1,0,11,registered,271,1.56,4.99,1352.29,1350.73
01/04/2022,2,1,0,12,casual,187,1.56,4.99,933.13,931.57
01/04/2022,2,1,0,12,registered,258,1.56,4.99,1287.42,1285.86
01/04/2022,2,1,0,13,casual,190,1.56,4.99,948.1,946.54
01/04/2022,2,1,0,13,registered,274,1.56,4.99,1367.26,1365.7
01/04/2022,2,1,0,14,casual,283,1.56,4.99,1412.17,1410.61
01/04/2022,2,1,0,14,registered,278,1.56,4.99,1387.22,1385.66
01/04/2022,2,1,0,15,casual,295,1.56,4.99,1472.05,1470.49
01/04/2022,2,1,0,15,registered,278,1.56,4.99,1387.22,1385.66
01/04/2022,2,1,0,16,casual,236,1.56,4.99,1177.64,1176.08
01/04/2022,2,1,0,16,registered,275,1.56,4.99,1372.25,1370.69
01/04/2022,2,1,0,17,casual,232,1.56,4.99,1157.68,1156.12
01/04/2022,2,1,0,17,registered,323,1.56,4.99,1611.77,1610.21
01/04/2022,2,1,0,18,casual,153,1.56,4.99,763.47,761.91
01/04/2022,2,1,0,18,registered,279,1.56,4.99,1392.21,1390.65
01/04/2022,2,1,0,19,casual,110,1.56,4.99,548.9,547.34
01/04/2022,2,1,0,19,registered,236,1.56,4.99,1177.64,1176.08
01/04/2022,2,1,0,20,casual,66,1.56,4.99,329.34,327.78
01/04/2022,2,1,0,20,registered,166,1.56,4.99,828.34,826.78
01/04/2022,2,1,0,21,casual,33,1.56,4.99,164.67,163.11
01/04/2022,2,1,0,21,registered,101,1.56,4.99,503.99,502.43
01/04/2022,2,1,0,22,casual,7,1.56,4.99,34.93,33.37
01/04/2022,2,1,0,22,registered,61,1.56,4.99,304.39,302.83
01/04/2022,2,1,0,23,casual,10,1.56,4.99,49.9,48.34
01/04/2022,2,1,0,23,registered,53,1.56,4.99,264.47,262.91
01/05/2021,2,0,0,0,casual,19,1.24,3.99,75.81,74.57
01/05/2021,2,0,0,0,registered,77,1.24,3.99,307.23,305.99
01/05/2021,2,0,0,1,casual,9,1.24,3.99,35.91,34.67
01/05/2021,2,0,0,1,registered,50,1.24,3.99,199.5,198.26
01/05/2021,2,0,0,2,casual,7,1.24,3.99,27.93,26.69
01/05/2021,2,0,0,2,registered,43,1.24,3.99,171.57,170.33
01/05/2021,2,0,0,3,casual,8,1.24,3.99,31.92,30.68
01/05/2021,2,0,0,3,registered,15,1.24,3.99,59.85,58.61
01/05/2021,2,0,0,4,casual,6,1.24,3.99,23.94,22.7
01/05/2021,2,0,0,4,registered,11,1.24,3.99,43.89,42.65
01/05/2021,2,0,0,5,casual,0,1.24,3.99,0,-1.24
01/05/2021,2,0,0,5,registered,10,1.24,3.99,39.9,38.66
01/05/2021,2,0,0,6,casual,4,1.24,3.99,15.96,14.72
01/05/2021,2,0,0,6,registered,9,1.24,3.99,35.91,34.67
01/05/2021,2,0,0,7,casual,7,1.24,3.99,27.93,26.69
01/05/2021,2,0,0,7,registered,26,1.24,3.99,103.74,102.5
01/05/2021,2,0,0,8,casual,16,1.24,3.99,63.84,62.6
01/05/2021,2,0,0,8,registered,43,1.24,3.99,171.57,170.33
01/05/2021,2,0,0,9,casual,45,1.24,3.99,179.55,178.31
01/05/2021,2,0,0,9,registered,96,1.24,3.99,383.04,381.8
01/05/2021,2,0,0,10,casual,109,1.24,3.99,434.91,433.67
01/05/2021,2,0,0,10,registered,155,1.24,3.99,618.45,617.21
01/05/2021,2,0,0,11,casual,109,1.24,3.99,434.91,433.67
01/05/2021,2,0,0,11,registered,141,1.24,3.99,562.59,561.35
01/05/2021,2,0,0,12,casual,109,1.24,3.99,434.91,433.67
01/05/2021,2,0,0,12,registered,172,1.24,3.99,686.28,685.04
01/05/2021,2,0,0,13,casual,123,1.24,3.99,490.77,489.53
01/05/2021,2,0,0,13,registered,209,1.24,3.99,833.91,832.67
01/05/2021,2,0,0,14,casual,85,1.24,3.99,339.15,337.91
01/05/2021,2,0,0,14,registered,153,1.24,3.99,610.47,609.23
01/05/2021,2,0,0,15,casual,113,1.24,3.99,450.87,449.63
01/05/2021,2,0,0,15,registered,153,1.24,3.99,610.47,609.23
01/05/2021,2,0,0,16,casual,75,1.24,3.99,299.25,298.01
01/05/2021,2,0,0,16,registered,139,1.24,3.99,554.61,553.37
01/05/2021,2,0,0,17,casual,60,1.24,3.99,239.4,238.16
01/05/2021,2,0,0,17,registered,136,1.24,3.99,542.64,541.4
01/05/2021,2,0,0,18,casual,33,1.24,3.99,131.67,130.43
01/05/2021,2,0,0,18,registered,126,1.24,3.99,502.74,501.5
01/05/2021,2,0,0,19,casual,47,1.24,3.99,187.53,186.29
01/05/2021,2,0,0,19,registered,131,1.24,3.99,522.69,521.45
01/05/2021,2,0,0,20,casual,35,1.24,3.99,139.65,138.41
01/05/2021,2,0,0,20,registered,86,1.24,3.99,343.14,341.9
01/05/2021,2,0,0,21,casual,23,1.24,3.99,91.77,90.53
01/05/2021,2,0,0,21,registered,82,1.24,3.99,327.18,325.94
01/05/2021,2,0,0,22,casual,32,1.24,3.99,127.68,126.44
01/05/2021,2,0,0,22,registered,68,1.24,3.99,271.32,270.08
01/05/2021,2,0,0,23,casual,64,1.24,3.99,255.36,254.12
01/05/2021,2,0,0,23,registered,82,1.24,3.99,327.18,325.94
01/05/2022,2,1,2,0,casual,7,1.56,4.99,34.93,33.37
01/05/2022,2,1,2,0,registered,28,1.56,4.99,139.72,138.16
01/05/2022,2,1,2,1,casual,0,1.56,4.99,0,-1.56
01/05/2022,2,1,2,1,registered,21,1.56,4.99,104.79,103.23
01/05/2022,2,1,2,2,casual,1,1.56,4.99,4.99,3.43
01/05/2022,2,1,2,2,registered,7,1.56,4.99,34.93,33.37
01/05/2022,2,1,2,3,casual,1,1.56,4.99,4.99,3.43
01/05/2022,2,1,2,3,registered,2,1.56,4.99,9.98,8.42
01/05/2022,2,1,2,4,casual,1,1.56,4.99,4.99,3.43
01/05/2022,2,1,2,4,registered,7,1.56,4.99,34.93,33.37
01/05/2022,2,1,2,5,casual,0,1.56,4.99,0,-1.56
01/05/2022,2,1,2,5,registered,17,1.56,4.99,84.83,83.27
01/05/2022,2,1,2,6,casual,2,1.56,4.99,9.98,8.42
01/05/2022,2,1,2,6,registered,24,1.56,4.99,119.76,118.2
01/05/2022,2,1,2,7,casual,8,1.56,4.99,39.92,38.36
01/05/2022,2,1,2,7,registered,161,1.56,4.99,803.39,801.83
01/05/2022,2,1,2,8,casual,19,1.56,4.99,94.81,93.25
01/05/2022,2,1,2,8,registered,538,1.56,4.99,2684.62,2683.06
01/05/2022,2,1,2,9,casual,18,1.56,4.99,89.82,88.26
01/05/2022,2,1,2,9,registered,331,1.56,4.99,1651.69,1650.13
01/05/2022,2,1,2,10,casual,30,1.56,4.99,149.7,148.14
01/05/2022,2,1,2,10,registered,144,1.56,4.99,718.56,717
01/05/2022,2,1,2,11,casual,50,1.56,4.99,249.5,247.94
01/05/2022,2,1,2,11,registered,179,1.56,4.99,893.21,891.65
01/05/2022,2,1,2,12,casual,41,1.56,4.99,204.59,203.03
01/05/2022,2,1,2,12,registered,228,1.56,4.99,1137.72,1136.16
01/05/2022,2,1,2,13,casual,41,1.56,4.99,204.59,203.03
01/05/2022,2,1,2,13,registered,208,1.56,4.99,1037.92,1036.36
01/05/2022,2,1,2,14,casual,37,1.56,4.99,184.63,183.07
01/05/2022,2,1,2,14,registered,167,1.56,4.99,833.33,831.77
01/05/2022,2,1,2,15,casual,48,1.56,4.99,239.52,237.96
01/05/2022,2,1,2,15,registered,186,1.56,4.99,928.14,926.58
01/05/2022,2,1,2,16,casual,41,1.56,4.99,204.59,203.03
01/05/2022,2,1,2,16,registered,313,1.56,4.99,1561.87,1560.31
01/05/2022,2,1,2,17,casual,65,1.56,4.99,324.35,322.79
01/05/2022,2,1,2,17,registered,616,1.56,4.99,3073.84,3072.28
01/05/2022,2,1,2,18,casual,81,1.56,4.99,404.19,402.63
01/05/2022,2,1,2,18,registered,662,1.56,4.99,3303.38,3301.82
01/05/2022,2,1,2,19,casual,58,1.56,4.99,289.42,287.86
01/05/2022,2,1,2,19,registered,429,1.56,4.99,2140.71,2139.15
01/05/2022,2,1,2,20,casual,36,1.56,4.99,179.64,178.08
01/05/2022,2,1,2,20,registered,299,1.56,4.99,1492.01,1490.45
01/05/2022,2,1,2,21,casual,31,1.56,4.99,154.69,153.13
01/05/2022,2,1,2,21,registered,251,1.56,4.99,1252.49,1250.93
01/05/2022,2,1,2,22,casual,21,1.56,4.99,104.79,103.23
01/05/2022,2,1,2,22,registered,190,1.56,4.99,948.1,946.54
01/05/2022,2,1,2,23,casual,16,1.56,4.99,79.84,78.28
01/05/2022,2,1,2,23,registered,79,1.56,4.99,394.21,392.65
01/06/2021,2,0,3,0,casual,9,1.24,3.99,35.91,34.67
01/06/2021,2,0,3,0,registered,25,1.24,3.99,99.75,98.51
01/06/2021,2,0,3,1,casual,8,1.24,3.99,31.92,30.68
01/06/2021,2,0,3,1,registered,9,1.24,3.99,35.91,34.67
